parent folder,file name,modality,Radiologist Score,Err,kspace shape,reconstruction shape,kspace nan or inf count,reconstruction nan or inf count,kspace min,kspace max,kspace mean,kspace std,reconstruction min,reconstruction max,reconstruction mean,reconstruction std
MultiCoil,P003_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,3.04e-10,0.002667875,1.01e-05,2.73e-05,1.31e-06,0.001682758,4.23e-05,8.19e-05
MultiCoil,P003_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,4.7e-09,0.00295621,4.13e-05,7.56e-05,1.37e-06,0.003563724,0.000125411,0.000241857
MultiCoil,P003_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,2.99e-10,0.007220211,2.59e-05,8.49e-05,1.55e-06,0.003642947,0.000117492,0.000254948
MultiCoil,P003_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.006169327,2.18e-05,6.22e-05,1.95e-06,0.002736241,0.000101568,0.000182162
MultiCoil,P003_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.004075932,1.23e-05,3.75e-05,1.82e-06,0.001607017,6.17e-05,0.000108592
MultiCoil,P003_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,6.57e-10,0.003779226,1e-05,3.01e-05,1.11e-06,0.001270156,5.03e-05,8.68e-05
MultiCoil,P004_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.56e-09,0.002905849,1.97e-05,4.43e-05,1.52e-06,0.002041823,7.18e-05,0.000135454
MultiCoil,P004_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,8.68e-11,0.002798444,1.45e-05,4.01e-05,1.38e-06,0.00181577,6.07e-05,0.000120495
MultiCoil,P004_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.59e-09,0.005719806,2.27e-05,7.12e-05,1.2e-06,0.002920326,0.000104104,0.00021226
MultiCoil,P004_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,6.11e-09,0.003927432,3.15e-05,7.3e-05,1.71e-06,0.001878306,0.000140431,0.000208437
MultiCoil,P004_cine_sax.h5,sax,,,"(12, 9, 10, 512, 246)","(12, 9, 512, 246)",0,0,2.89e-10,0.005855754,2.42e-05,7.85e-05,1.58e-06,0.004178798,0.000113477,0.000233676
MultiCoil,P004_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006719597,2.17e-05,6.99e-05,2.18e-06,0.003325668,0.000105836,0.000205978
MultiCoil,P004_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004785738,1.4e-05,4.73e-05,2.24e-06,0.001879624,7.55e-05,0.000136539
MultiCoil,P004_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,6.3e-10,0.004109458,1.05e-05,3.41e-05,1.36e-06,0.001354012,5.77e-05,9.7e-05
MultiCoil,P005_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.65e-10,0.002153192,2.1e-05,3.89e-05,1.39e-06,0.002040095,6.59e-05,0.000123184
MultiCoil,P005_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.49e-10,0.003029729,1.29e-05,3.38e-05,1.17e-06,0.001180166,5.85e-05,9.83e-05
MultiCoil,P005_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,2.96e-09,0.007786723,2.9e-05,7.66e-05,1.2e-06,0.005167929,0.000101166,0.000238548
MultiCoil,P005_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,6.81e-09,0.005230466,4e-05,9.37e-05,1.49e-06,0.00340937,0.000142922,0.000288871
MultiCoil,P005_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.15e-09,0.009141114,3.4e-05,9e-05,1.62e-06,0.007734934,0.000111211,0.000283075
MultiCoil,P005_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.005498752,2.05e-05,5.09e-05,2e-06,0.003943401,7.66e-05,0.0001556
MultiCoil,P005_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.003904797,1.19e-05,3.43e-05,1.83e-06,0.001711152,5.62e-05,0.000100159
MultiCoil,P005_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,4.2e-10,0.002470028,1.07e-05,2.53e-05,1.21e-06,0.001371364,4.35e-05,7.51e-05
MultiCoil,P006_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,9.78e-10,0.003979356,1.83e-05,4.06e-05,1.31e-06,0.002806464,6.65e-05,0.000123932
MultiCoil,P006_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.26e-09,0.002910961,1.7e-05,4.46e-05,1.34e-06,0.002306428,5.82e-05,0.000139141
MultiCoil,P006_cine_lax.h5,lax,,,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,1.9e-09,0.008050645,2.49e-05,7.48e-05,1.27e-06,0.003879361,0.000104508,0.000226151
MultiCoil,P006_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,6.73e-09,0.00505981,2.99e-05,7.21e-05,1.48e-06,0.002890262,0.00012366,0.00021353
MultiCoil,P006_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.34e-09,0.008002817,2.26e-05,6.88e-05,1.58e-06,0.003924684,9.13e-05,0.000210152
MultiCoil,P006_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.006312811,2.12e-05,6.37e-05,2.14e-06,0.002836465,9.31e-05,0.000190702
MultiCoil,P006_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.0047521,1.22e-05,4.07e-05,2.16e-06,0.00178997,6.15e-05,0.000119355
MultiCoil,P007_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,9.4e-10,0.002050211,1.71e-05,3.47e-05,1.63e-06,0.00170586,6.35e-05,0.00010469
MultiCoil,P007_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.03e-09,0.006195762,2.13e-05,6.68e-05,1.3e-06,0.002381512,0.000104327,0.000195667
MultiCoil,P007_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,4.52e-09,0.004138333,2.11e-05,4.88e-05,1.52e-06,0.000906729,9.72e-05,0.000137138
MultiCoil,P007_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,5.49e-10,0.006511691,2.46e-05,7.4e-05,1.87e-06,0.003776406,0.000114727,0.000218318
MultiCoil,P007_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006522212,2.12e-05,5.95e-05,2.11e-06,0.003038879,0.000101013,0.000172203
MultiCoil,P007_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004812711,1.28e-05,3.79e-05,1.96e-06,0.001361695,6.46e-05,0.000108671
MultiCoil,P008_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,3.1e-09,0.007524158,2.53e-05,7.88e-05,1.27e-06,0.003340183,0.000109218,0.000238034
MultiCoil,P009_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,2.45e-09,0.002830235,1.89e-05,3.73e-05,1.13e-06,0.0024704,5.78e-05,0.000119012
MultiCoil,P009_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.58e-10,0.002646904,1.28e-05,3.29e-05,1.09e-06,0.003174416,4.59e-05,0.000101902
MultiCoil,P009_cine_lax.h5,lax,,,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,1.4e-09,0.006498409,2.4e-05,6.92e-05,1.33e-06,0.00417368,9.14e-05,0.000212819
MultiCoil,P009_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,6.54e-09,0.004119388,2.55e-05,5.79e-05,1.31e-06,0.002351276,0.000104993,0.000170252
MultiCoil,P009_cine_sax.h5,sax,,,"(12, 8, 10, 512, 246)","(12, 8, 512, 246)",0,0,5.02e-10,0.005238398,2.21e-05,6.26e-05,1.52e-06,0.003894046,7.95e-05,0.000194274
MultiCoil,P009_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.004753999,1.56e-05,4.29e-05,1.95e-06,0.002297892,6.36e-05,0.000129599
MultiCoil,P009_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003777011,1.06e-05,3.46e-05,2.15e-06,0.001740712,5.21e-05,0.000102032
MultiCoil,P009_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,3.31e-10,0.002671103,8.15e-06,2.51e-05,1.32e-06,0.001145622,3.99e-05,7.33e-05
MultiCoil,P010_aorta_sag.h5,sag,,,"(12, 2, 10, 416, 168)","(12, 2, 416, 168)",0,0,1.24e-09,0.003966647,2.52e-05,4.57e-05,1.28e-06,0.003244384,7.24e-05,0.000148265
MultiCoil,P010_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.43e-09,0.005391106,1.98e-05,6.39e-05,1.22e-06,0.002609624,0.000102785,0.000184778
MultiCoil,P010_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,3.02e-10,0.00974639,2.17e-05,8.56e-05,1.21e-06,0.003654853,0.000104931,0.000258867
MultiCoil,P010_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,4.18e-09,0.005940855,2.48e-05,5.98e-05,1.74e-06,0.001199125,0.000114609,0.000169692
MultiCoil,P010_cine_sax.h5,sax,,,"(12, 9, 10, 512, 204)","(12, 9, 512, 204)",0,0,8.95e-10,0.007935535,3.06e-05,8.85e-05,1.47e-06,0.00502335,0.000126761,0.000267688
MultiCoil,P010_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.007185424,2.31e-05,6.18e-05,2.06e-06,0.005733041,8.43e-05,0.000190876
MultiCoil,P010_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003110245,1.35e-05,3.59e-05,2.13e-06,0.002153192,5.56e-05,0.000107704
MultiCoil,P011_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.77e-10,0.003534829,1.74e-05,3.81e-05,1.32e-06,0.002194117,6.25e-05,0.000116617
MultiCoil,P011_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.76e-09,0.004990353,2.34e-05,5.96e-05,1.23e-06,0.0034432,7.95e-05,0.000186366
MultiCoil,P011_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,7.96e-10,0.007023252,2.1e-05,6.78e-05,1.29e-06,0.00335086,9.33e-05,0.000204213
MultiCoil,P011_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,5.45e-09,0.005659416,2.45e-05,5.84e-05,1.88e-06,0.001767374,0.000113733,0.000164696
MultiCoil,P011_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,7.67e-10,0.006053648,2.57e-05,7.41e-05,1.73e-06,0.004431815,9.42e-05,0.000229374
MultiCoil,P011_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.005144632,2.01e-05,5.85e-05,2.03e-06,0.002873204,8.82e-05,0.00017443
MultiCoil,P011_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.004571054,1.31e-05,4.21e-05,2.24e-06,0.002167282,6.62e-05,0.00012255
MultiCoil,P011_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,2.32e-10,0.0031959,9.79e-06,2.96e-05,1.3e-06,0.00128212,4.89e-05,8.57e-05
MultiCoil,P012_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.22e-10,0.003911064,1.96e-05,4.1e-05,1.44e-06,0.002265527,6.39e-05,0.000128665
MultiCoil,P012_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.58e-10,0.001847492,1.11e-05,2.7e-05,1.2e-06,0.001566815,3.77e-05,8.41e-05
MultiCoil,P012_cine_lax.h5,lax,,,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,1.41e-10,0.006072471,2.15e-05,6.04e-05,1.41e-06,0.002179171,8.87e-05,0.000182219
MultiCoil,P012_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.2e-09,0.00455994,2.57e-05,6.28e-05,1.35e-06,0.001825695,0.000114605,0.000181308
MultiCoil,P012_cine_sax.h5,sax,,,"(12, 10, 10, 512, 246)","(12, 10, 512, 246)",0,0,6.68e-10,0.007883226,2.15e-05,6.53e-05,1.51e-06,0.003577781,8.33e-05,0.000200684
MultiCoil,P012_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005126607,1.84e-05,5.38e-05,2.2e-06,0.003090052,7.96e-05,0.00016108
MultiCoil,P012_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004751253,1.18e-05,3.98e-05,2.11e-06,0.001639462,6e-05,0.000116904
MultiCoil,P012_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,2.21e-10,0.003284813,9e-06,2.79e-05,1.12e-06,0.001236456,4.44e-05,8.16e-05
MultiCoil,P013_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,7.83e-10,0.004144511,1.84e-05,3.91e-05,1.43e-06,0.002365268,6.28e-05,0.000121406
MultiCoil,P013_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.18e-10,0.001799002,9.87e-06,2.14e-05,1.42e-06,0.001920999,3.28e-05,6.69e-05
MultiCoil,P013_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,3.25e-09,0.006738261,2.23e-05,6.25e-05,1.22e-06,0.002864496,9e-05,0.000189551
MultiCoil,P013_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.3e-09,0.006014017,3.1e-05,9.41e-05,1.28e-06,0.003740291,0.000133205,0.000283748
MultiCoil,P013_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,2.13e-10,0.008162675,2.35e-05,7.2e-05,1.62e-06,0.004574114,9.61e-05,0.000219466
MultiCoil,P013_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005724305,2.01e-05,5.64e-05,2.1e-06,0.002859216,8.42e-05,0.000169603
MultiCoil,P013_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004908129,1.27e-05,4.02e-05,1.65e-06,0.001983208,6.16e-05,0.000118222
MultiCoil,P013_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,5.81e-10,0.003398153,9.53e-06,2.94e-05,1.28e-06,0.001261918,4.61e-05,8.61e-05
MultiCoil,P014_cine_lax.h5,lax,,,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,2.84e-09,0.005647144,2.29e-05,6.86e-05,1.49e-06,0.002523635,0.000104475,0.000203548
MultiCoil,P014_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,5.57e-09,0.006570274,2.71e-05,7.13e-05,1.6e-06,0.001728265,0.000130821,0.000202684
MultiCoil,P014_cine_sax.h5,sax,,,"(12, 9, 10, 512, 246)","(12, 9, 512, 246)",0,0,7e-10,0.008345548,2.51e-05,8e-05,1.65e-06,0.003519475,0.000104753,0.000243734
MultiCoil,P014_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005727638,1.94e-05,5.69e-05,1.85e-06,0.00233458,8.36e-05,0.000170927
MultiCoil,P014_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003745223,1.29e-05,3.94e-05,1.77e-06,0.001442073,6.35e-05,0.000114592
MultiCoil,P015_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.91e-09,0.003058865,2.04e-05,4.62e-05,1.55e-06,0.001997597,7.43e-05,0.000141489
MultiCoil,P015_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.64e-10,0.004636259,1.07e-05,3.79e-05,1.39e-06,0.001748781,6.44e-05,0.000106548
MultiCoil,P015_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,2.13e-09,0.008424195,2.28e-05,8.24e-05,1.38e-06,0.003266638,0.000123819,0.000240471
MultiCoil,P015_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,4.17e-09,0.004309271,2.61e-05,6.47e-05,1.47e-06,0.001927744,0.000115285,0.000188025
MultiCoil,P015_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,6.93e-10,0.013611134,2.57e-05,9.9e-05,1.74e-06,0.00383112,0.000140483,0.000291169
MultiCoil,P015_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.00919508,2.01e-05,7.12e-05,1.99e-06,0.003425288,0.000107078,0.000208195
MultiCoil,P015_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.003493952,1.15e-05,3.65e-05,1.96e-06,0.001820892,6.06e-05,0.000104691
MultiCoil,P015_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,3.03e-10,0.00528875,9.88e-06,3.52e-05,1.26e-06,0.00120817,6.13e-05,9.79e-05
MultiCoil,P016_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.28e-09,0.003517367,1.65e-05,3.98e-05,1.45e-06,0.001721557,6.88e-05,0.000117541
MultiCoil,P016_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,2.17e-10,0.003587418,1.59e-05,4.24e-05,1.32e-06,0.002290795,6.18e-05,0.0001293
MultiCoil,P016_cine_lax.h5,lax,,,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,1.36e-10,0.007728598,2.63e-05,7.85e-05,1.4e-06,0.002830495,0.000113346,0.000236142
MultiCoil,P016_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,6.19e-09,0.004569096,3.07e-05,6.65e-05,1.65e-06,0.001677877,0.00013211,0.000190386
MultiCoil,P016_cine_sax.h5,sax,,,"(12, 9, 10, 512, 162)","(12, 9, 512, 162)",0,0,4.49e-10,0.006160313,2.56e-05,7.81e-05,1.94e-06,0.003087364,0.000123798,0.000228647
MultiCoil,P016_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005655746,1.92e-05,5.86e-05,1.96e-06,0.002589589,8.75e-05,0.000174317
MultiCoil,P016_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003496066,1.2e-05,3.74e-05,2.15e-06,0.001473432,5.9e-05,0.000109312
MultiCoil,P016_tagging.h5,tagging,,,"(12, 7, 10, 448, 180)","(12, 7, 448, 180)",0,0,2.67e-10,0.00272573,8.61e-06,2.71e-05,1.08e-06,0.000999795,4.54e-05,7.76e-05
MultiCoil,P017_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.59e-10,0.002140027,1.57e-05,3.54e-05,1.75e-06,0.001556772,6.59e-05,0.000103367
MultiCoil,P017_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.88e-10,0.003745945,1.57e-05,5.26e-05,1.29e-06,0.002324561,8.41e-05,0.000151968
MultiCoil,P017_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.82e-09,0.006317203,2.33e-05,7.79e-05,1.37e-06,0.003183277,0.000116858,0.000229108
MultiCoil,P017_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,1.52e-09,0.004664713,2.16e-05,5.84e-05,1.61e-06,0.001485125,0.000108418,0.000164376
MultiCoil,P017_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.66e-09,0.009012408,2.77e-05,8.68e-05,1.75e-06,0.003248137,0.000132059,0.000255893
MultiCoil,P017_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.007027474,2.09e-05,6.58e-05,1.99e-06,0.003610686,0.00010689,0.000190257
MultiCoil,P017_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.003768962,1.28e-05,4.12e-05,1.65e-06,0.001482714,6.98e-05,0.000117169
MultiCoil,P018_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.67e-09,0.002595293,1.89e-05,4.26e-05,1.55e-06,0.002285203,7.11e-05,0.000129154
MultiCoil,P018_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,2.37e-10,0.003602705,1.4e-05,4.38e-05,1.29e-06,0.002341524,6.52e-05,0.000130074
MultiCoil,P018_cine_lax.h5,lax,,,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,3.89e-09,0.005479399,2.63e-05,7.37e-05,1.38e-06,0.003491564,0.000117782,0.000217506
MultiCoil,P018_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.35e-09,0.005561489,3.28e-05,6.94e-05,1.51e-06,0.001649021,0.000137729,0.000199994
MultiCoil,P018_cine_sax.h5,sax,,,"(12, 9, 10, 512, 246)","(12, 9, 512, 246)",0,0,7.13e-10,0.009615323,2.43e-05,8.23e-05,1.66e-06,0.004113807,0.000122831,0.000241981
MultiCoil,P018_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005755698,1.89e-05,5.77e-05,1.88e-06,0.002979828,9.02e-05,0.000169637
MultiCoil,P018_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004187178,1.16e-05,3.68e-05,2.25e-06,0.00156637,6.22e-05,0.00010493
MultiCoil,P018_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,2.7e-10,0.004056188,9.02e-06,2.96e-05,1.07e-06,0.001280801,5.07e-05,8.36e-05
MultiCoil,P019_cine_lax.h5,lax,,,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,6.25e-10,0.007533885,2.24e-05,7.83e-05,1.43e-06,0.003856265,0.000107874,0.0002337
MultiCoil,P019_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.21e-09,0.003452168,2.27e-05,4.96e-05,1.31e-06,0.001299073,9.76e-05,0.000142152
MultiCoil,P019_cine_sax.h5,sax,,,"(12, 8, 10, 512, 162)","(12, 8, 512, 162)",0,0,1.99e-09,0.009556507,3.1e-05,9.65e-05,1.9e-06,0.005335255,0.00014384,0.000286514
MultiCoil,P019_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006202222,2.17e-05,6.34e-05,2.08e-06,0.005078392,9.11e-05,0.000191194
MultiCoil,P019_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003461638,1.24e-05,3.81e-05,2.02e-06,0.001568425,5.97e-05,0.000111806
MultiCoil,P020_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.94e-10,0.003657255,1.59e-05,4.68e-05,1.72e-06,0.001821816,6.82e-05,0.000140749
MultiCoil,P020_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.12e-09,0.003613837,1.29e-05,4.07e-05,1.27e-06,0.001169421,6.04e-05,0.000120902
MultiCoil,P020_cine_lax.h5,lax,,,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,1.92e-09,0.008966098,2.5e-05,7.92e-05,1.21e-06,0.003197336,0.000123563,0.000231793
MultiCoil,P020_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,9.58e-09,0.007235325,3.23e-05,7.52e-05,1.46e-06,0.001831718,0.000145587,0.000213968
MultiCoil,P020_cine_sax.h5,sax,,,"(12, 8, 10, 512, 246)","(12, 8, 512, 246)",0,0,8.81e-10,0.011030519,2.74e-05,9.25e-05,1.63e-06,0.00394148,0.000134264,0.000274058
MultiCoil,P020_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006264396,1.82e-05,6.18e-05,1.79e-06,0.002884017,9.14e-05,0.00018197
MultiCoil,P020_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003080827,1.18e-05,3.66e-05,1.95e-06,0.001563917,6.07e-05,0.00010529
MultiCoil,P020_tagging.h5,tagging,,,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,2.04e-10,0.004585008,9.52e-06,3.37e-05,1.17e-06,0.001372643,5.34e-05,9.72e-05
MultiCoil,P021_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,8.49e-10,0.003117019,1.64e-05,3.41e-05,1.3e-06,0.002254407,5.73e-05,0.000104943
MultiCoil,P021_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,9.8e-10,0.004382596,1.06e-05,3.1e-05,1.02e-06,0.001116778,4.97e-05,9.1e-05
